"date","glmnet_1","glmnet_2","glmnet_3","glmnet_4","glmnet_5","glmnet_6","glmnet_7","mlp_1","mlp_2","mlp_3","mlp_4","mlp_5","mlp_6","mlp_7","nnet_1","nnet_2","nnet_3","nnet_4","nnet_5","nnet_6","nnet_7","pcaNNet_1","pcaNNet_2","pcaNNet_3","pcaNNet_4","pcaNNet_5","pcaNNet_6","pcaNNet_7","rf_1","rf_2","rf_3","rf_4","rf_5","rf_6","rf_7","rf2_1","rf2_2","rf2_3","rf2_4","rf2_5","rf2_6","rf2_7","svmRadial_1","svmRadial_2","svmRadial_3","svmRadial_4","svmRadial_5","svmRadial_6","svmRadial_7"
1998-11-30,0.0709113256097561,-0.0817028928571429,0.0761212823170732,-0.0887526928571429,0.108730675,-0.0607837661038149,0.0794715522201376,0.205933868902439,-0.00674893658536586,-0.00635439085365854,0.14317265304878,-0.0542264073170732,-0.0766068248905566,-0.0654031031894934,0.131442951219512,0.0948020719512195,0.122903618902439,0.09808195,0.0827472,-0.0741181488430269,-0.074294862804878,0.125021416463415,0.0965876853658536,0.0970101951219512,0.11418255,0.0449028645699615,-0.0741181488430269,-0.0319508347560976,0.115684592245153,0.0954995725609756,0.143169739634146,0.101341321341463,-0.102112227016886,0.0249968292682927,-0.0188204,0.134872754221388,0.165361268292683,0.134808606629143,0.10714460304878,0.0181230384615385,0.0336059024390244,0.035323375,0.131189874390244,0.0974394102564103,0.108928243902439,0.0618632976860538,0.0716265993902439,-0.066783756097561,-0.0898915292682927
1998-12-31,-0.0516900975609756,-0.0314185642857143,-0.0613262890243902,-0.0367239392857143,-0.04324565,-0.0383339749679076,-0.0772091373555841,-0.0463938591463415,-0.0654885743902439,-0.0174233597560976,-0.0541221926829268,-0.0335639067073171,-0.0448921413383365,-0.0424728836772983,-0.0910630365853659,-0.0749672902439024,-0.0829979445121951,-0.06611425,-0.031,-0.0456889036898061,-0.0145232768292683,-0.0807045042682927,-0.079273225,-0.0683358780487805,-0.0788172,-0.0527349364569962,-0.0456889036898061,-0.0840998342714196,-0.0192490706691682,0.00525529146341464,-0.0147401658536585,-0.0461417414634146,-0.0166725134459037,0.00945865853658537,-0.007245325,-0.000869754846779234,-0.0247805609756098,-0.0119871844903064,-0.0200127085365854,-0.0300795622710623,0.00855985365853658,-0.0672722,-0.052833575,-0.0264838774233896,-0.0231194390243902,-0.0624697604752971,-0.0302269036585366,0.00550456097560976,-0.0499107134146341
1999-01-31,0.152094151098901,0.140960775510204,0.121506359607843,0.11878593792517,-0.122789230612245,-0.00874857278911564,-0.0589007886956522,0.119875224489796,0.146177857142857,0.07491014,0.106398235319149,-0.102504717142857,-0.0400274879679144,-0.0529645954545455,0.13791815589198,0.138123703231293,0.113293726190476,0.173819893707483,-0.0446348966836735,-0.0152066045351474,-0.0542823179138322,0.111429958333333,0.166171126356926,0.105179380392157,0.119999347399829,-0.0977081195918367,-0.0180931709090909,-0.0542823179138322,0.110822085106383,0.0704925499537465,0.100430855840208,0.110992715425532,-0.0111897961702128,-0.0084546887254902,-0.0360768804081633,0.154680460884354,0.142574,0.139271113330439,0.155663251411203,0.0172727091666667,0.0313605636211932,-0.04593604,0.07636483,0.0582588811285846,0.037415743872549,0.070434631127451,-0.0019344281632653,0.0582948143257303,-0.0573518883333333
1999-02-28,-0.0297307394034537,-0.0391174081632653,-0.0121567643137255,-0.0120133826530612,0.0404541918367347,-0.00713381088435374,0.0201021591304348,-0.0329901836734694,-0.0158796530612245,-0.01948028,0.000131229361702123,0.00331088530612245,-0.00270786452762923,0.0203125336363636,-0.0439374672667758,-0.0101841947278912,0.0129023932823129,-0.00533773681972789,-0.0197535301870748,0.00748396099773243,0.0178356163265306,0.0285435825,-0.0120001528441164,-0.0249315752941177,-0.019074705029838,-0.00542126367346939,0.000162317272727273,0.0178356163265306,-0.0402969361702128,-0.0449735915818686,-0.0177210169344333,-0.027979295212766,-0.0719630719148936,-0.036687431372549,-0.0249393436734694,-0.0155491717687075,-0.0108153617021277,-0.021200443768997,-0.039312619626574,-0.0625364525,-0.0643690258656654,-0.00108842,0.00517098083333333,-0.0173223367252544,-0.00406744730392157,-0.0175805036764706,-0.0397749918367347,0.00230672268907563,-0.00145020416666667
1999-03-31,-0.000446471350078496,0.00224302040816326,0.000866707843137251,-0.0255718465136054,0.0455466530612245,0.0269768049886621,0.0306789895652174,-0.0690781428571429,0.0215074693877551,0.02795876,0.0173738765957447,0.0618680612244898,0.00521891354723708,0.023131827458256,-0.0371494333060556,-0.00250473171768708,0.0171094094387755,-0.0173191726190476,0.120077570560139,0.0501935990929705,0.00650781088435375,-0.0491211875,0.0289563920972644,0.00228600235294118,-0.0452152693947144,0.0581615918367347,-0.00141136454545454,0.00650781088435375,0.025371914893617,0.0119364278959811,0.0861449520851819,0.0615980425531915,-0.0110066552323057,-0.00460824142156863,0.0104903689795918,0.015618918792517,0.0158776748381129,0.0374575570994355,0.0468344028393966,0.00320310714285714,-0.00639054609929078,-0.02596948,-0.015459612244898,0.0027780780141844,-0.000260997499999999,-0.0076283575,0.0912913085714286,0.0200694579591837,0.1550911725
1999-04-30,0.0250106310204082,0.0180029048979592,0.0315523607843137,0.04706108,-0.0597947144607843,0.0133477607042817,0.051510534144427,0.0512293771428571,0.00205155102040816,-0.0119799607843137,-0.00914287999999999,0.00246502153846154,0.10935656422569,0.0448770871271586,-0.0314683725490196,0.0145087607042817,-0.0287863363095238,0.0707848556862745,-0.0270143974358974,0.0106956074509804,0.0577712178178964,0.0926534399509804,0.00558594000000001,-0.05173108,0.0367251568627451,-0.012138905962385,0.0672667696399345,0.0577712178178964,-0.00271939215686275,-0.00778275568627448,-0.00983808833333333,0.0178676741666667,0.00244139050235478,0.00196822000000001,0.0270037450980392,-0.0172828340874811,-0.0116102156862745,-0.00627886705882352,-0.0203620680272109,-0.0270076146153846,0.0286842,0.00759642230769231,-0.0392224117647059,0.0322146894117647,-0.0508553725490196,-0.0358435098039216,-0.0322835126530612,-0.0131413429787234,-0.0132058239215686
1999-05-31,-0.0100095314285714,-0.00683137551020408,-0.0229074545098039,-0.000528760000000001,-0.0242510208333333,0.002350131252501,-0.0370693665620094,0.0308236118367347,0.00436657836734694,-0.0291690588235294,-0.03584576,0.00223870923076923,-0.0300707703081232,-0.0308809799843014,0.00859958823529412,-0.00992138095238096,-0.0264169821428571,-0.0442680658823529,-0.0197751282051282,-0.00906127294117647,-0.0331329689952904,0.0199876286764706,-0.06176264,0.0147419,-0.00845853981592637,0.00288121128451381,-0.017332325695581,-0.0331329689952904,0.0192096470588235,0.0184261611764706,-0.0476735775,-0.0103349525,0.0500137441130298,0.02524294,0.00176472549019608,-0.0181730380844646,0.00425527450980392,-0.0281133215686275,-0.0408739395758303,0.0511294461538462,0.013329,0.01830311,-0.00252088235294118,-0.000922310588235293,-0.0403281960784314,-0.0322013921568627,-0.0322288787755102,-0.00593353531914894,-0.056172357254902
1999-06-30,0.0621599183673469,0.0744879591836735,0.0905632232893157,0.074562227755102,-0.0266142794117647,0.0130151120448179,-0.0112534776295133,0.0302364693877551,0.0810981224489796,0.0744226788235294,0.0212679297959184,-0.0105807007692308,-0.00926161664665866,-0.0126554474097331,0.090311431372549,0.0765682132352941,0.0656622916666667,0.0408713301320528,0.0199514844517185,0.0178393749019608,-0.0272011766091052,0.102698655637255,0.0548636853061224,0.03010808,0.0215704385754302,-0.0233654709883954,0.0207089255319149,-0.0272011766091052,0.0946267137254902,0.07851242,0.0527979723639456,0.0719336152210884,0.0285994266091052,-0.0383218930612245,-0.0315393137254902,0.0912338261538462,0.0868412305882353,0.13824976,0.100142888571429,0.0266681392307692,-0.0449754906122449,-0.0332040615384615,0.0545125541176471,0.0109401431372549,0.0581097560784314,0.0315525647058823,0.0715824166666667,0.00601114340425532,0.0205019082352941
1999-07-31,0.0638168723076923,0.056751557299843,0.0238308446153846,0.0132824507692308,-0.0354097101960784,-0.022886104297038,-0.05691104,0.0136249865306122,0.0247706302982732,0.0219060105882353,0.0034451056422569,0.00518064,-0.0481946830732293,-0.058582299719888,0.0280932298039216,-0.0234086,-0.0135075354141657,0.0382063704866562,0.00772998,-0.0212252628285357,-0.0388264337735094,0.0446539823529412,0.0208261654901961,0.0386683141176471,0.0347113769230769,-0.018693742745098,-0.0418291164215686,-0.0388264337735094,0.01796878,0.0381066273469388,0.01599398,0.01660268,-0.0188748510204082,-0.0196264140502355,-0.00686387551020408,0.03640166,0.0279443093877551,0.0199339439215686,0.00062334,-0.0506944314285714,-0.019184579277865,0.0140615714285714,0.0307901875,0.00250650980392157,0.0334183673469388,-0.0079514693877551,-0.00293742408163265,-0.0352837376470588,-0.0281103635294118
1999-08-31,0.0737198423076923,0.0878711059654631,0.0457612515384615,0.0447806315384615,-0.0201594388235294,-0.00425945264914476,-0.0312088,0.0597729057142857,0.066799478021978,0.0595201517647059,0.047793012404962,-0.04533078,-0.00730044137655062,-0.0345853509403762,0.00361397254901961,0.04458908,0.025635681072429,0.0512914042386185,0.00444965142857143,-0.0079311568627451,-0.0388338807523009,0.0314157054901961,0.0170116250980392,0.0622769764705882,0.0354938784615385,-0.0630739945098039,-0.000407132352941174,-0.0388338807523009,0.02435992,0.0542973685714286,0.02457772,0.01238682,-0.00395146489795918,-0.00530229827315542,-0.0197352436734694,0.03988018,0.0573817155102041,0.0509022976470588,0.03566,-0.0128522085714286,0.00436715188383045,-0.0135094897959184,0.0387874034863946,0.0720208109803922,0.0620782448979592,0.0358010408163265,-0.0210844236734694,0.00689543176470588,-0.0376893866666667
1999-09-30,0.0384053076923077,0.00346607260596546,0.0414580230769231,0.02540249,-0.01630706,0.0217901026282854,-0.041675,0.0267372693877551,0.0243743288854003,0.0368205345098039,8.42344937975192e-05,-0.01675284,0.00787891236494597,-0.0184116646658663,0.0925350151020408,0.0249986118367347,0.040763806322529,0.0525521208791209,0.045695612244898,0.0250610212765957,-0.0170007771108443,0.0445715109803922,0.0406360549019608,0.0183399509803922,0.0470748707692308,-0.01520914,0.0196092732843137,-0.0170007771108443,-0.00146624,-0.0386429857142857,0.02079266,0.03164502,0.0435299708333333,-0.0113228893249607,0.00217582285714286,-0.00959904000000001,-0.00285178,-0.014228011372549,0.00243132,0.03848386,-0.00934108791208792,-0.00198886904761904,0.0332544026360544,0.0278400268107243,0.0247989795918367,0.0219038571428571,0.00239381224489796,-0.00332576870748299,0.0283315343137255
1999-10-31,0.01444392,0.02207629,0.03140176,0.0388265032653061,0.0427035016666667,0.000136721224489798,0.048887675,0.0154218258823529,0.0501247910204082,0.00911242857142858,0.0016427275,0.0343241468085106,0.0352164897959184,0.0013595918367347,0.0302983166666667,-0.00780319485294118,-0.0213138828571429,0.0258257151020408,0.0471025106292517,0.00038241673469388,0.0073786718687475,0.000841741327300152,0.03234574,0.0185611020408163,0.00845698,0.0102446,0.0362010408163265,0.0073786718687475,-0.0229236302040816,0.0155655306122449,-0.0792159351020408,0.00958683971088436,0.06757346,0.0141452183333333,0.0686372408163265,0.0235121057142857,-0.00364335265306122,0.0040148643457383,0.0170071,0.09753634,0.00475757352941176,0.09378819,-0.051620847755102,0.0477457606292517,-0.0566849723639456,0.0283233591666667,0.0409982692307692,-0.0189652765106042,0.0579332165387894
1999-11-30,0.24027686,0.240242936666667,0.21224402,0.240120215510204,-0.0843124025,-0.0359006428571428,-0.110726165,0.17417488,0.230123534693878,0.173012265306122,0.168057305,-0.0969038161702128,-0.0684907755102041,-0.0881102040816327,0.173472714166667,0.0572048158333333,0.172853664081633,0.24666834,0.00249241836734694,-0.0277420204081633,-0.0549060012004802,0.22506965254902,0.16579328,0.116252893557423,0.20502592,-0.0778757041666667,-0.070584387755102,-0.0549060012004802,0.204902049387755,0.22995987755102,0.1559764225,0.235008237082067,-0.0738811841666667,-0.0656246565957447,-0.161129084081633,0.260856061632653,0.293520652244898,0.25475668547419,0.2356508625,-0.0433138483333333,-0.0535010375469337,-0.170419046666667,0.0761359648979592,0.210016351715154,0.140229473639456,0.152786803333333,-0.0317530336538462,0.004271415,-0.171212360784314
1999-12-31,0.10353408,0.170390055833333,0.09801024,0.0968665640816327,-0.0753358283333333,0.00560827061224491,-0.132343784166667,0.18402086,0.154944120408163,0.121975428571429,0.0873397791666667,-0.0791398944680851,-0.0802260816326531,-0.104173081632653,0.105336265,-0.000121477500000002,0.118450152653061,0.15422910244898,0.00108401232993197,0.0137509334693877,-0.083713306522609,0.137802030588235,0.07440748,0.0281894325730292,0.1207135,-0.08004201,-0.051318612244898,-0.083713306522609,0.136324970612245,0.145179714285714,0.0902513058333333,0.159082429874077,0.00915615333333333,-0.025358530212766,-0.103612057959184,0.121688630204082,0.195597344489796,0.185771150060024,0.147481088333333,0.0301474025,-0.00899100584063413,-0.03594974,0.0204151730612245,0.123679868432479,0.0809331875,0.0948921066666667,-0.0160242996794872,-0.0281034433333333,-0.060297983006536
2000-01-31,0.241505572190835,0.244547241467305,0.237570434206472,0.232786895924765,0.00979332268170426,0.0802122751322751,0.0708862271012007,0.152802655580429,0.169210740125392,0.141398909889395,0.161264486520376,0.0282768173558897,0.0991279543650794,0.0753997374338624,0.181958774224496,0.198046155799373,0.199843316730524,0.14526361661442,-0.00295314035087719,0.0830815886243386,0.169388392857143,0.175066211366539,0.205820670565302,0.186908917046194,0.186470422413793,-0.0913942800967937,0.160301014225182,0.0700800204678363,0.210845684210526,0.204082280701754,0.240409365447517,0.248433727832512,-0.0399979681818182,-0.0629196551724138,0.0154189330143541,0.259123552037618,0.226045897996918,0.247185088714734,0.252962375862069,0.0048279591706539,-0.0397217413793103,0.0240352714285714,0.311356659642401,0.316892846978558,0.232789683908046,0.294488162196679,0.0143671375661376,0.00829766614420063,0.0154741931818182
2000-02-29,0.689175416195857,0.706547068261563,0.67080016825886,0.670988086833856,0.220952422305764,-0.202879407407407,-0.0444614274442539,0.596961534058203,0.497180114106583,0.441116797007157,0.40474185862069,0.2640226679198,-0.190517766534392,0.114517251322751,0.59554802398465,0.449187914106583,0.544802425925926,0.494574147962382,0.0895301052631579,-0.23599144973545,0.417317125,0.578279070881226,0.496456931773879,0.566692313272609,0.46465291317734,-0.0322396161524501,0.0917694573244552,0.226845429824561,0.642227280701754,0.832169736842105,0.810216366339578,0.648137417487685,0.0601868396103896,0.0312248448275862,0.181985689952153,0.849413553291536,0.930794323882897,0.914001811598746,0.908122881504702,0.0491406529505583,0.0170332413793103,0.151044157467532,0.625798037037037,0.733144447368421,0.52525941890166,0.790303719029374,0.25192369973545,-0.0283773,0.207510459415584
2000-03-31,-0.0132039416195857,-0.0348322641148325,-0.0143650659476117,-0.00441611818181818,0.0220547437343358,0.0945495826719577,0.0327548065180103,0.00273983370642788,0.0332812526645768,0.0675542270657124,0.0440875087774295,-0.0494806036967419,0.0896272261904762,0.0326114054232804,0.0350046680524464,0.0474190068965517,-0.0014030466155811,-0.0356396231974922,-0.0591118596491228,0.0964393187830688,-0.0302826428571429,0.00406194380587483,0.0288843966861598,-0.0157412635003253,0.00180132266009853,-0.0295788626739262,-0.0381844818401937,-0.0184114795321637,-0.0671492208646617,-0.0683162822681704,-0.0470000051452785,-0.0581293503694581,0.00409186103896104,0.00955232758620689,0.0289069614035088,-0.0439747768025078,-0.0415121463790447,-0.0627637952978057,-0.0751254275862069,-0.0261691132376396,0.00926127586206896,0.0170098503246753,-0.00167668454661558,0.0103421510721248,0.0260167905491699,-0.0060678275862069,0.0815140641534392,0.0472429768025078,0.0553217493506494
2000-04-30,-0.266580896551724,-0.254087396551724,-0.264326,-0.260493637931034,-0.0733051730295567,-0.00449563793103448,-0.0355989655172414,-0.167767677555959,-0.170703655172414,-0.166123774954628,-0.172929191167574,-0.148202190865094,-0.00821412068965517,-0.12383824137931,-0.207228948275862,-0.235502931034483,-0.201688418719212,-0.22322146025716,-0.00304765319548872,-0.0055963275862069,-0.118210015124017,-0.201315586206897,-0.272188147005445,-0.217483150246305,-0.209370209316394,0.0347771724137931,-0.0993466151373466,-0.122140576830006,-0.222613020676692,-0.230640263157895,-0.221903118421053,-0.214648117610837,-0.0334225485096435,0.00461306896551724,-0.0995793167738165,-0.264490856624319,-0.263186487900786,-0.231322327586207,-0.24442009830611,-0.0609065552308592,-0.00947724137931034,-0.0797234254821742,-0.287965551724138,-0.23962175862069,-0.232503959467635,-0.235765810344828,-0.101145228448276,-0.0177503925066905,-0.0749316958128079
2000-05-31,-0.153626103448276,-0.186166637931034,-0.165091310344828,-0.18561674137931,-0.131129818349754,-0.0202806724137931,-0.0976031551724138,-0.112660366908651,-0.110256534482759,-0.0786445641258318,-0.103046371445856,-0.168229988203267,-0.0197864655172414,-0.117129155172414,-0.123364051724138,-0.0952212586206897,-0.138843477216749,-0.12704886528346,-0.0216809824561404,-0.00927148275862071,-0.0928714691470054,-0.123267620689655,-0.0880735973986691,-0.119832650862069,-0.0831464525105868,0.0167702413793103,-0.0785978591466978,-0.149525474591652,-0.189286631578947,-0.200687596491228,-0.20118441697995,-0.198262458128079,-0.0835992814143776,-0.00741786206896551,-0.0988515622443016,-0.18586983968542,-0.189064256503327,-0.209261775862069,-0.219127736539625,-0.0597443629456458,0.00109912068965518,-0.10102422969024,-0.112932931034483,-0.113534086206897,-0.108357085904416,-0.155418879310345,-0.0760757543103448,0.0199528873030033,-0.063527657635468
